Scrape Index,Post ID,PostD ate,Date Scraped,Message,Link
2528,23040,2025-01-29T13:04:25+00:00,2025-04-18T09:42:15.058106,"🗯زیباکلام: مردم ایران نتانیاهو را به عنوان یک قهرمان تحسین می کنن :)))😂


❌️دادستانیِ تهران علیه زیباکلام اعلام جرم کرد

🔻به‌دلیل اظهارات بی‌پایه و اساس صادق زیباکلام، دادستانیِ تهران علیه او اعلام جرم کرد. زیباکلام دارای پرونده‌های قضایی متعددی است و در حال حاضر با مرخصی درمانیِ قانونی خارج از زندان به‌سر می‌برد.

🔻زیباکلام به‌تازگی در اظهاراتی بی‌پایه مدعی شده که «مردم ایران نتانیاهو را به‌عنوان یک قهرمان تحسین می‌کنند!»#قطعا_پیروزیم#قطعا_سننتصر#WeWillWin#حاج_قاسم#شهید_القدس#مکتب_سلیمانی#رژیم_کودک_کش_صهیونیستی#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23040
2529,23041,2025-01-29T13:32:24+00:00,2025-04-18T09:42:15.058238,"در گفتگو با#ایرنا:

🔸 نصب فیلترشکن امنیت گوشی را به خطر می‌اندازد

رییس پلیس فتا تهران بزرگ:
🔹بعضی از فیلترشکن‌ها به‌ صورت پنهانی از منابع گوشی‌های شهروندان برای فعالیت‌های غیرقانونی مانند «ماینینگ» استفاده و یا بدافزارهایی را نصب می‌کنند که اطلاعات شخصی کاربران را به سرقت می‌برند.

🔹پرونده‌های شکایت در مورد کلیپ‌های دوربین مخفی در فضای مجازی خارج از نوبت رسیدگی می‌شود.


💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23041
2530,23042,2025-01-29T17:09:50+00:00,2025-04-18T09:42:15.058420,"کار سخت همیشه طاقت فرسا و معمولا بدون نتیجه مطلوب هست
کار هوشمندانه، معمولا جواب میده اما نتیجه عالی به دست نخواهی آورد
با کار هوشمندانه و سختکوشی اعمال و نتایج تو متمایز خواهد شد، که موفقیت را در پی خواهد داشت.

https://t.me/khabarekamyaran

💢با ما همراه باشید: 👇
ایتا:https://eitaa.com/police_kamyaranسروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/23042
2531,23043,2025-01-30T08:55:39+00:00,2025-04-18T09:42:15.058608,"اجرای طرح جمع آوري و برخورد با ورود اتباع خارجه غيرمجاز در کردستان
جانشین فرمانده انتظامی استان اجرای طرح جمع آوري و برخورد با ورود اتباع خارجه غيرمجاز در کردستان خبر داد.

به گزارش خبرنگار خبرگزاری پلیس، سردار"" لطف اله دارابی"" در تشریح این خبر بیان داشت: در راستاي اجراي طرح هجرت و جمع آوري و برخورد با ورود اتباع خارجه غيرمجاز به استان موضوع دردستور کار ماموران انتظامي استان قرار دارد.
وی افزود: در این راستا تاکنون 10 طرح به  مرحله اجراء درآمد که با اشراف اطلاعاتی و اقدامات پلیسی  ماموران  انتظامی و مرزبانی استان تعداد یک هزارو 132 نفر اتباع خارجه غيرمجاز شناسایی و جمع آوری کردند.
جانشین فرمانده انتظامی استان با بیان اینکه 8 باند که در زمینه قاچاق اتباع خارجه غیر مجاز فعالیت داشتند شناسایی و متلاشی شدند، گفت:  افراد جمع آوری  شده پس از تشکيل پرونده  با رعايت موازين شرعي و قانوني در اختیار مراجع قضایی قرار گرفتند.
سردار دارابی به شهروندان توصیه کرد: از بکارگیری اتباع بيگانه غیر مجاز در اصناف و مشاغل مختلف خودداری کنند که برابر ماده 181 قانون کار براي اين اقدام مجازات تعیین شده است#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23043
2532,23031,2025-01-29T09:04:40+00:00,2025-04-18T09:42:19.034595,"عراقچی: از آخرین باری که مذاکره کردیم تجربهٔ بدی داریم

🔹وزیر خارجه در مصاحبه با اسکای‌نیوز: من سعی می‌کنم امکان یک توافق جدید در برنامهٔ صلح‌آمیز هسته‌ایِ خود را دنبال کنم. زمانی که برای مجمع عمومی سازمان ملل در نیویورک بودم، سعی کردم گفت‌وگویی را با اروپایی‌ها آغاز کنم. در عین حال، با چین و روسیه هم مشورت کردم.

🔹ما یک توافق به‌نام «برجام» داشتیم که به‌عنوان دستاورد دیپلماسی در نظر گرفته می‌شد و کل جهان آن را جشن گرفت. همه به ایران و ۱+۵ برای حل یک سؤال بسیار دشوار از طریق دیپلماسی تبریک گفتند و سپس نتیجه چه بود؟ پس‌از آن چه اتفاقی افتاد؟ آن اتفاق هرگونه اعتماد باقی‌مانده بین ایران و آمریکا را از بین بُرده است.

🔹اکنون بی‌اعتمادیِ بیشتری بین ما وجود دارد و ما باید ابتدا بر آن بی‌اعتمادی غلبه کنیم. باید اعتماد کافی برای ایران وجود داشته باشد تا یک بار دیگر وارد مذاکرات شود. فکر می‌کنم ما هنوز می‌توانیم به آن توافق برسیم.

🔹من نمی‌گویم که ایران برای هیچ مذاکره‌ای آماده نیست؛ اما ما این بار خیلی مراقب هستیم. آخرین باری که ما مذاکره کردیم، تجربهٔ بدی بود. باید ببینیم چطور این تجربهٔ بد می‌تواند به یک تجربهٔ خوب تبدیل شود.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23031
2533,23032,2025-01-29T09:04:40+00:00,2025-04-18T09:42:19.034815,"تیزر 

اولین اجلاسیه سراسری نماز نیرو های مسلح  به میزبانی سازمان عقیدتی سیاسی انتظامی کل کشور 
زمان ۱۷بهمن ماه ۱۴۰۳
مکان مجتمع غدیر فرماندهی انتظامی استان گیلان 

🌹#روابط_عمومی_پلیس🌹#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23032
2534,23033,2025-01-29T09:04:40+00:00,2025-04-18T09:42:19.034970,"شناسایی ۱۰۰۰ فراری مالیاتی با گزارش مردم

رئیس مرکز بازرسی سازمان مالیاتی:
🔹با دریافت بیش از ۲۲ هزار گزارش مردمی از فرار مالیاتی و بیش از ۵ هزار بازدید میدانی، ۱۰۰۰ فراری مالیاتی شناسایی شدند

🔹در ۱۰ ماهه سال جاری در ۵۷۱ مورد بازرسی مالیاتی، ۹ هزار و ۱۸۶ برگ تشخیص مالیاتی به مبلغ بیش از ۸۱ هزار میلیارد ریال صادر شد

🔹همچنین از محل کتمان درآمد بیش از ۱۶۲ هزار میلیارد ریال مالیات وصول شده و دو هزار و ۵۴۳ مؤدی مشکوک شناسایی شده است.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23033
2535,23034,2025-01-29T09:04:40+00:00,2025-04-18T09:42:19.035119,"تکذیب شایعه برکناری رئیس حشد شعبی

🔹«هادی العامری» دبیرکل سازمان بدر عراق: اخبار و شایعات منتشر شده درباره برکناری رئیس حشد شعبی را تکذیب می‌کنم. رهبران چارچوب هماهنگی امروز جلسه‌ای برگزار نکردند و چنین تصمیمی نگرفته‌اند.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23034
2536,23035,2025-01-29T13:04:25+00:00,2025-04-18T09:42:19.035332,"🎥 مظلومیت آقای رئیسی عزیز اینطور بود! 

⭕️ دلیل اینکه ایشون رو به خاطر نهار خوردی مسخره کردند این بود. سواد رسانه نداشتن کافیه تا رسانه اون چیزی که دوست داره رو برات مهیا کنه و بپذیری#حکمرانی_فضای_مجازی#فضای_مجازی_قانونمند#سواد_رسانه#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23035
2537,23036,2025-01-29T13:04:25+00:00,2025-04-18T09:42:19.035567,"🎥 سخنان امیدوارانه شهید رئیسی در عید مبعث سال گذشته#ایران_قوی#فجر_۴۶#آینده_روشن_است#strong_Iran#Islamic_Revolution_of_Iran#ايران_القويه#الثورة_الإسلامية_في_إيران#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/23036
