Scrape Index,Post ID,PostD ate,Date Scraped,Message,Link
615,3671,2024-11-30T00:25:10+00:00,2025-04-15T02:49:29.114771,"شنبه دهم آذر ماه ۱۴۰۳
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3671
616,3672,2024-11-30T20:41:55+00:00,2025-04-15T02:49:29.114926,"✅ رئیس کمیسیون طلا، جواهر و نقره اتاق اصناف ایران؛ فروش مصنوعات طلا و جواهر از طریق فضای مجازی منعی ندارد/ تدوین ضوابط فروش آنلاین طلای آب‌شده

🔹کیومرث امیریان، رئیس کمیسیون طلا، جواهر و نقره اتاق اصناف ایران، اظهار کرد: فروش مصنوعات طلا و جواهر در فضای مجازی به هر مقداری که باشد منعی ندارد و افراد صاحب پروانه کسب می‌توانند از به صورت آنلاین خرید و فروش خود را انجام دهند.

🔹درحال حاضر فروش طلای آب شده به صورت آنلاین با ایراداتی همراه است که لازم است با برخی اصلاحات، ضوابط جدیدی برای آن تدوین شود. در حال حاضر کمیته‌های مشترکی با مشارکت دستگاه‌های ذی‌ربط برای تدوین این ضوابط تشکیل شده و موضوع در حال بررسی است که در ادامه در این زمینه اعلام نظر خواهد شد.

🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3672
617,3673,2024-11-30T20:45:51+00:00,2025-04-15T02:49:29.115070,"🚨اداره نظارت بر اماکن عمومی استان فارس 

✅  حذف محتوای نامتعارف  ۱۲ دوازده صفحه اینستاگرامی شامل آتلیه عکاسی ، باشگاه ورزشی ، گیم کلاب ( خانه بازی )، کافی شاپ و فروشگاه چند منظوره در شیراز

 💢  برابر رصد کارشناسان فضای مجازی اداره‌ نظارت بر اماکن عمومی استان فارس  صفحه های اینستاگرامی مربوط ۲ آتلیه عکاسی، ۳ باشگاه ورزشی،  ۲ کافی شاپ  و ۳ گیم کلاب( خانه بازی ) ۲ مزون و عرضه پوشاک که اقدام به تبلیغات نامتعارف ، تهیه فیلم و کلیپ با محتوای نامتعارف و انتشار درفضای مجازی می‌نمودند شناسائی که پاکسازی و حذف محتوای مربوط به ۱۲ دوازده صفحه اینستاگرامی  در دستور کار قرار گرفت. 

🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3673
618,3661,2024-11-29T09:58:43+00:00,2025-04-15T02:49:33.085345,"🚨شناسایی و برخورد با تعداد ۱۱ واحد صنفی در اجرای طرح برخورد با صنوف متخلف در حوزه فروش آبزیان حرام گوشت در سطح شهر بوشهر 

🖊️ در راستای اجرای طرح فوق الذکر مامورین اداره نظارت بر اماکن عمومی فرماندهی انتظامی استان بوشهر از واحد های صنفی ماهی فروشی سطح شهر بوشهر بازدید به عمل آورده که:

📎 تمامی تذکرات لازم در خصوص عدم فروش آبزیان حرام گوشت اعم از خرچنگ ؛هشت پا ؛ لابستر و .... به متصدی ها داده شد و تعهد اخذ گردید. 
 
🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3661
619,3649,2024-11-26T18:51:14+00:00,2025-04-15T02:49:37.132456,"🚨برخورد با تعداد ۱۳ صفحه مجازی صنفی فعال پر مخاطب در استان گیلان .

🔻اداره نظارت بر کسب و کارهای مجازی  پلیس  نظارت بر اماکن عمومی استان گیلان در پی رصد اطلاعاتی تعداد ۲۲ صفحه مجازی فعال و پر مخاطب در حوزه آرایشگری؛ آتلیه؛ مد و پوشاک و تالار،رستوران نسبت به شناسایی  گردانندگان و اصلاح محتواهای هنجار شکن آنها اقدام گردید .

🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3649
620,3650,2024-11-26T18:56:23+00:00,2025-04-15T02:49:37.132628,"✅ تشدید نظارتی های  اداره اماکن  ویژه غرب استان تهران و برخورد با تالارهای برگزار کننده مراسم مختلط

📢 در راستای بازدید از  باغ تالارهای سطح حوزه در سعید آباد شهریار  به جهت عدم رعايت ضوابط انتظامی  برابر هماهنگی قضایی ،باغ تالار پلمپ و متصدی بازداشت جهت سیر مراحل قانونی به مقر دلالت گردید.

🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3650
621,3651,2024-11-26T20:59:46+00:00,2025-04-15T02:49:37.132784,"چهارشنبه هفتم آذر ماه ۱۴۰۳
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3651
622,3652,2024-11-26T21:06:19+00:00,2025-04-15T02:49:37.132977,🆔@payshgar_police_Amaken,https://eitaa.com/payshgar_police_amaken/3652
623,3653,2024-11-27T19:11:45+00:00,2025-04-15T02:49:37.133128,"🚨شناسایی پنج واحد صنفی  متخلف در بستر فضای مجازی در استان مازندران .


🔻درراستای اجرای طرح نظارت بر فعالیت صنوف در فضای مجازی عوامل حوزه نظارت بر کسب و کار مجازی اماکن استان تعداد۵ صفحه  پر مخاطب با تعداد بیش از ۱۷هزار نفر دنبال کننده را بعلت تبلیغات نامتعارف در فضای مجازی شناسایی و پس از حذف محتوای مجرمانه واحد مذکور پلمب گردید.

🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3653
624,3654,2024-11-28T12:26:14+00:00,2025-04-15T02:49:37.133280,"✅ اجرای طرح نظارت و برخورد با  واحد های صنفی عرضه کننده پوشاک در استان فارس توسط پلیس اماکن در راستای حمایت از تولید داخلی.

🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3654
625,3655,2024-11-28T12:28:15+00:00,2025-04-15T02:49:37.133426,"🚨اجرای طرح مبارزه با محصولات دخانی قاچاق در مازندران 


✔️در اجرای طرح مذکور عوامل اداره نظارت بر اماکن عمومی شهرستان قاینشهر از تعداد ۱۲ واحد صنفی بازدید و تعداد ۱۱۰۰۰ نخ سیگار  و ۷۱ بسته تنباکو قاچاق کشف و ضبط و با صنوف متخلف نیز برابر مقررات برخورد نمودند.


🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3655
626,3656,2024-11-28T12:30:43+00:00,2025-04-15T02:49:37.133573,"🚨پلمب تعداد ۷ واحد تالار پذیرایی متخلف در لنگرود استان گیلان بدلیل عدم رعایت قوانین و مقررات  همچنین ضوابط انتظامی توسط عوامل اداره نظارت براماکن عمومی لنگرود.


🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3656
627,3657,2024-11-28T12:32:15+00:00,2025-04-15T02:49:37.133703,"🚨برخورد پلیس اماکن غرب استان تهران با صفحات مجازی صنفی وابسته به آرایشگاه های بانوان بدلیل تبلیغات نامتعارف و هنجار شکنانه در فضای مجازی.

🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3657
628,3658,2024-11-28T12:35:18+00:00,2025-04-15T02:49:37.133858,"💢پلیس اماکن خوزستان 

🚨 پلمب تعداد ۲۱ واحد صنفی ، کشف تعداد ۷۱ بطری مشروبات الکلی خارجی ، ۴۰۰۰ نخ سیگار قاچاق و دستگیری تعداد 2 نفر اتباع افاغنه غیرمجاز در ۴۸ ساعت گذشته ، توسط ادارات نظارت بر اماکن عمومی در سطح استان خوزستان .


🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3658
629,3659,2024-11-28T18:09:41+00:00,2025-04-15T02:49:37.134050,"نحن حزب الله


🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3659
630,3660,2024-11-29T05:47:08+00:00,2025-04-15T02:49:37.134196,"جمعه نهم آذر ماه ۱۴۰۳
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3660
631,3648,2024-11-26T18:46:18+00:00,2025-04-15T02:49:41.226648,"📌 خوزستان _ پلمپ تعداد 2 مرکز پزشکی غيرمجاز در شهرستان اهواز 

🔻مامورین اداره نظارت بر اماكن عمومی فرماندهی انتظامی استان خوزستان در مورخه یوم جاری در معیت نماینده معاونت درمان دانشگاه علوم پزشکی و پس از هماهنگی با مرجع قضایی ، تعداد ۲ مرکز زیبایی و پزشکی در سطح شهرستان اهواز را بدلیل نداشتن مجوزهای لازم و دخالت در امور پزشکی و دارویی پلمب و پرونده ای در این خصوص تشکیل و به دستگاه قضایی ارسال نمودند.


🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3648
632,3646,2024-11-26T18:34:02+00:00,2025-04-15T02:49:45.117515,"🚨کشف سلاح های سرد ممنوعه در یک واحد صنفی در تهران
 
♦️ در اجرای طرح تشدید اقدامات مقابله با واردات، توزیع،عرضه وقاچاق سلاح های سرد ممنوعه از واحد صنفی ابزار الات واقع در تهرانپارس   توسط مامورین پلیس نظارت براماکن عمومی تهران بزرگ بازدید به عمل آمده در این راستا، تعداد۱۴ قبضه چاقو ۲ عدد پنجه بوکس،۱۱ عدد انواع تبرهای ممنوعه ،۲ عدد باتوم فنری کشف و اخطاریه پلمب صادر گردید .

🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3646
633,3636,2024-11-25T07:34:14+00:00,2025-04-15T02:49:45.117694,"🚨اجرای طرح شناسایی و برخورد  با صنوف فاقد پروانه ماده ۲۷ در استان مازندران

🔹در اجرای طرح مذکور عوامل اداره نظارت بر اماکن عمومی  در شهرستان  تنکابن تعداد ۱۵واحد صنفی را  بعلت فقدان جواز کسب برابر ماده ۲۷ قانون نظام صنفی پلمب نمودند.

🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3636
634,3637,2024-11-25T07:34:14+00:00,2025-04-15T02:49:45.117849,"🚨اداره نظارت بر اماکن عمومی استان فارس - شهرستان آباده

🔻کشف و معدوم سازی بیش از ۲۰ تن آلایشات طیور

🔹 طی گزارشات واصله مبنی بر تخلفات بهداشتی از سوی برخی مراکز عرضه فرآورده خام دامی،مامورین اداره نظارت بر اماکن عمومی با حضور فرماندار،اداره دامپزشکی و جمعی از مسئولین شهرستان آباده، در بازدید از مراکز عرضه فرآورده خام دامی این شهرستان، حین بازرسی از یک واحد سردخانه بیش از ۲۰ تن انواع جگر و آلایشات تاریخ گذشته مرغ کشف نمودند.

🔹در این رابطه واحد متخلف پلمب گردید و این فرآورده های کشف شده با هماهنگی مقام قضایی معدوم گردیدند.

🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/3637
